ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49,ch50,ch51,ch52,ch53,ch54,ch55,ch56,ch57,ch58,ch59,ch60,ch61,ch62,ch63,ch64,humidity,temperature
151958.0,151876.9,159046.7,159093.8,159130.5,677895.4,672632.4,672853.3,21169.5,21167.1,21167.5,74019.8,73952.3,73871.3,95784.1,95806.1,35497.9,35490.5,15416.0,15421.9,15424.7,5640.1,5633.7,5628.4,8559.0,8559.8,8556.5,10731.3,10744.1,10722.5,25398.4,25401.2,32860.9,32828.7,26161.3,26162.6,26164.1,12753.0,12748.3,12739.7,118637.5,118886.5,118960.0,12571.4,12569.3,12565.1,28858.6,28860.3,19018.1,19015.0,5321.3,5322.4,5322.5,13368.8,13369.1,13368.9,11912.1,11913.4,11909.8,9568.9,9568.2,9570.4,47158.4,47235.8,27.69,56.2
151958.0,151876.9,159046.7,159093.8,159130.5,677895.4,672632.4,672853.3,21169.5,21167.1,21167.5,74019.8,73952.3,73871.3,95784.1,95806.1,35497.9,35490.5,15416.0,15421.9,15424.7,5640.1,5633.7,5628.4,8559.0,8559.8,8556.5,10731.3,10744.1,10722.5,25398.4,25401.2,32860.9,32828.7,26161.3,26162.6,26164.1,12753.0,12748.3,12739.7,118637.5,118886.5,118960.0,12571.4,12569.3,12565.1,28858.6,28860.3,19018.1,19015.0,5321.3,5322.4,5322.5,13368.8,13369.1,13368.9,11912.1,11913.4,11909.8,9568.9,9568.2,9570.4,47158.4,47235.8,27.69,56.2
151958.0,151876.9,159046.7,159093.8,159130.5,677895.4,672632.4,672853.3,21169.5,21167.1,21167.5,74019.8,73952.3,73871.3,95784.1,95806.1,35497.9,35490.5,15416.0,15421.9,15424.7,5640.1,5633.7,5628.4,8559.0,8559.8,8556.5,10731.3,10744.1,10722.5,25398.4,25401.2,32860.9,32828.7,26161.3,26162.6,26164.1,12753.0,12748.3,12739.7,118637.5,118886.5,118960.0,12571.4,12569.3,12565.1,28858.6,28860.3,19018.1,19015.0,5321.3,5322.4,5322.5,13368.8,13369.1,13368.9,11912.1,11913.4,11909.8,9568.9,9568.2,9570.4,47158.4,47235.8,27.69,56.2
151958.0,151876.9,159046.7,159093.8,159130.5,677895.4,672632.4,672853.3,21169.5,21167.1,21167.5,74019.8,73952.3,73871.3,95784.1,95806.1,35497.9,35490.5,15416.0,15421.9,15424.7,5640.1,5633.7,5628.4,8559.0,8559.8,8556.5,10731.3,10744.1,10722.5,25398.4,25401.2,32860.9,32828.7,26161.3,26162.6,26164.1,12753.0,12748.3,12739.7,118637.5,118886.5,118960.0,12571.4,12569.3,12565.1,28858.6,28860.3,19018.1,19015.0,5321.3,5322.4,5322.5,13368.8,13369.1,13368.9,11912.1,11913.4,11909.8,9568.9,9568.2,9570.4,47158.4,47235.8,27.69,56.2
151958.0,151876.9,159046.7,159093.8,159130.5,677895.4,672632.4,672853.3,21169.5,21167.1,21167.5,74019.8,73952.3,73871.3,95784.1,95806.1,35497.9,35490.5,15416.0,15421.9,15424.7,5640.1,5633.7,5628.4,8559.0,8559.8,8556.5,10731.3,10744.1,10722.5,25398.4,25401.2,32860.9,32828.7,26161.3,26162.6,26164.1,12753.0,12748.3,12739.7,118637.5,118886.5,118960.0,12571.4,12569.3,12565.1,28858.6,28860.3,19018.1,19015.0,5321.3,5322.4,5322.5,13368.8,13369.1,13368.9,11912.1,11913.4,11909.8,9568.9,9568.2,9570.4,47158.4,47235.8,27.69,56.2
151958.0,151876.9,159046.7,159093.8,159130.5,677895.4,672632.4,672853.3,21169.5,21167.1,21167.5,74019.8,73952.3,73871.3,95784.1,95806.1,35497.9,35490.5,15416.0,15421.9,15424.7,5640.1,5633.7,5628.4,8559.0,8559.8,8556.5,10731.3,10744.1,10722.5,25398.4,25401.2,32860.9,32828.7,26161.3,26162.6,26164.1,12753.0,12748.3,12739.7,118637.5,118886.5,118960.0,12571.4,12569.3,12565.1,28858.6,28860.3,19018.1,19015.0,5321.3,5322.4,5322.5,13368.8,13369.1,13368.9,11912.1,11913.4,11909.8,9568.9,9568.2,9570.4,47158.4,47235.8,27.69,56.2
151958.0,151876.9,159046.7,159093.8,159130.5,677895.4,672632.4,672853.3,21169.5,21167.1,21167.5,74019.8,73952.3,73871.3,95784.1,95806.1,35497.9,35490.5,15416.0,15421.9,15424.7,5640.1,5633.7,5628.4,8559.0,8559.8,8556.5,10731.3,10744.1,10722.5,25398.4,25401.2,32860.9,32828.7,26161.3,26162.6,26164.1,12753.0,12748.3,12739.7,118637.5,118886.5,118960.0,12571.4,12569.3,12565.1,28858.6,28860.3,19018.1,19015.0,5321.3,5322.4,5322.5,13368.8,13369.1,13368.9,11912.1,11913.4,11909.8,9568.9,9568.2,9570.4,47158.4,47235.8,27.69,56.2
